author;comment;publishedTimeText;pageUrl;title;
@michaeljonathanraharjo795;Kalau memang kebijakan PPN 12% dijalankan, akan ada kenaikan gaji juga tidak? karena jujur saja nggak imbang. Mungkin yang diatas tidak terlalu merasakan perbedaan harga jikalau aturan ini diberlakukan, tapi yang dibawah? Mohon dikaji ulang!;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@iZa767;mending pindah warga negara ke negara sukses , negara sendiri negara rampok;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@BBBreakings;Mungkin di balik ini negara ingin menguasai bisnis.;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@lukmanhasan4817;Unt membesar input neg mepercepat penarikan  uang  dikorupsi2 pejbt yg oleh koruptor dan besarkan denda  oleh ma agung dipercepat  kerja bpk cs.;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@yantogbf5092;Sebenarnya ppn 5 ℅cukup.. Asal tikusnya ditembak mati dan dimiskinkan.... Digantung di depan publik;4 months ago (edited);https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@RollandGarros02;Yg milih mulyono lalu Wowo pada senang terima beras minyak gratis, giliran disuruh nyicil via kenaikan PPN kok pada ngomel...😂. Makan tuh keber-wkwkkw;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@gw9714;Gaji itu emang ga kena ppn bu.. gaji itu kena pph 21;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@taufiqurrohman9983;​ @gw9714 Tapi kenapa Tunjangan Profesi Guru yg cuman 1,5 juta dikenai pajak ya;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@syindufatana1813;ikuti berita yang bener ga tau kmrn yg kena amnesti pajak orang kaya?;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@morroco_egypt;​ @syindufatana1813  yang amnesti aja banyak yang gak di laporkan ke pajak.;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@terminalhapeungaran1025;Saya sales makanan ringan. Harga naik semua karena ppn naik. Siapa bilang cuman barang mewah tok. Wafer ma chiki sekarang barang mewah ya. Hadeh.;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@TheEvilMode;Bodoh kalo ppn naik semua kalangan kena pajaknya wkakakkaa;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@adipati37;Bukan nyinyir. Tapi kritik. Agar seimbang. Kalo gak dikritik dan viral. bisa jadi PPN 12% untuk semuanya. Seperti gaji guru naik 2jt. Kalo gk ada yg ngritik dan viral Mungkin lupa. Harusnya lu terima kasih;3 months ago (edited);https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@amamiyabrother8361;Beras , minyak dan sabun termasuk barang mewah ya kok naik 😅;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@resepmasakanrumahansimple3944;​ @adipati37  gimana gak ikut naik mas, mungkin pabrik pajaknya jg ikut naik, dan bahan jg naik;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@JmbutPetal;Oh bahaya.. Duit mereka bs keluar semua dr Indonesia.. Blm lagi mereka jd males mo buka usaha.. Otomatis lapangan pekerjaan akan berkurang.. Kl negara mo maju, jadikan, pengusaha itu menjadi salah satu motor penggerak.. Seperti apple, kl emang mau buka lapangan pekerjaan d sini, bebaskan pajak nya..;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@channeltojaya;berarti kau berhasil di kibulin,katany barang yg kanak pajak 12% hnya barang mewah yg di sebut,tp pda saat dia di tanya gmna dengan kendaraan motor, kliatan dia terpaksa menjawad ny,bilang untuk kendaraan motor bbnpn knak pajak 12% jg,kan kta ny yg knak pajak 12% hnya barang mewah yg di sebut,knpa kok motor dan mobil knak pajak 12% jg;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@channeltojaya;berarti lu berhasil di kibulin,kta ny yg knak pajak 12% hnya barang mewah yg di sebut,tp kok motor dan mobil jg knak pajak 12%;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@sonnygosaria2800;​ @syindufatana1813 amnesti pajak, iya kau bayar pajak tambah. Tapi tidak kena dendanya. Bukan berarti kau lapor lalu tidak perlu bayar😂;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@GunMotoWash;TAHUN BARU, PAJAK BARU 😂😂😂;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@gederamasudarsana7299;Kenaikan pajak untuk apa harus jelas dong, kita coba 1 tahun kalau saja tidak ada kontribusinya untuk rakyat sprti perbaikan jalan dan perbaikan yg lain buat apa pajak dinaikkan, apalagi kendaraan bermotor kena ppnpm berapa juta motor yg laku berapa bnyak uang pajak yg masuk sedngkan jalan masih bnyak yg rusak;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@sunarnardi6669;Selamat  pak sudah menaikkan  pajak  semoga pejabat terkait bahagia  sekalipun rakyat banyak yg  terdampak  terutama petani dan peternak  pasti  harga pupuk dan harga pakan ternak pasti bakalan naik lagi sementara harga  jual  daging    dan hasil panen  murah;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@ParnoParno-i9z;Terima kasih pak yg sudah menadatangani pendertaan rakyat makasih pak;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@cavalerajhon1;Bayar pajak itu wajib sebagai warga negara Indonesia, tapi yg buat sakit hati jika di KORUPSI terus hukumannya ringan...😭;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@nartpras;Pensiun pejabat kelamaaan negara tekorrrr.kwkwkwkke😊;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@riorizki1680;Minyak goreng naik berarti koknga disebut;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@athiammuliadi1109;Privat jet,kapal pesiar itu memang sudah mewah gak perlu dikategorikan lagi dan mau naik 30% bagi orang kaya tidak ada masalah tetapi efek yg lainnya ikut naik semua;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@reinaldoagustio2600;Ribet2 banget, katanya kategorinya sangat sedikit yg kena ppn 12% artinya nggak terlalu efek kan naik ppn jd 12% tp pemerintah hrs ksh subsidi pln 2 bulan, knp nggak ush naik semuanya aja ppn dan tdk ush ksh subsidi listrik 50% selama 2 bulan iya kan.. nanti pada kenyataannya ppn 12% dikenakan hampir ke semua barang dan jasa.. pemberitahuannya sudah ada via email.. seperti travelio sdh kirim email pemberitahuaan akan dikenakan kenaikan ppn jd 12%..;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@imaskurniasih5515;Triliunan hitungannya, tapi ada yang ambil untuk kebutuhan pribadi sebanding dengan hitungan triliunan dikasih keringanan hukuman'. Keren Indonesiahku;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@KacauDah;YUK ORANG-ORANG USAHA SWASTA , KUMPULKAN UANG UNTUK SEWA MAFIA KHUSUS RAMPOK KORUPTOR , DAN MEMBANTAI SAMPAI SEMUA KETURUNAN KORUPTOR;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@AnisMuhammad-ku8er;😂😂😂😂😂 kenaikan gaji ASN ,guru... Di Frank terus.... Sibuk dengan kenaikan pajak😂😂😂Ali bin Ali .sama yang dulunya .omon omon saja😂;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@eenhendarsah8260; @cavalerajhon1  ia betul setuju . . .koruptor harus dimiskinkan harta nya trilyunan;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@channeltojaya;tp ada unsul mengkibulin,kan dia bilang barang mewah yg di sebutkan,tp pda saat di tanya kendaraan motor,dia jawab dengan singkat,kendaraan motor kenak pajak bbnpn 12% jg,berarti motor mobil jg kenak pajak 12%,tp tidak ada penjelas jelas tentang ini;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@firstswagger4662;Nah ini lah hebat nya indonesia;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@cheanggavara7086;Klo disini berpikirnya ngga seperti itu.. Pejabatnya berlomba2 memperkaya diri.. Rakyat yg miskin segaja di pelihara untuk kebutuhan pemilu. Asas moralnya belum Ada di negeri ini.. Makanya keadilan Dan pemerataan kesejahteraan masih jauh.;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@alexsuhardi1125;Sri Mulyani tidak cakap dalam mengelola keuangan, masih banyak yg mumpuni, kenapa masih Sri mulliani lagi yg dipakai, heran gua, segitu banyak orang Indo yg pintar tp yg dipakai Sri lagi Sri lagi, ampun deh.;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@imaskurniasih5515;Cicilan rumah kok naik ya? Gak bilang bilang, tiba tiba aja. Apa suku bunga naik?;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@aditutama1021;Prakteknya semua barang naik... bahkan mulai desember sdh naik. Kenaikan gaji pensiun pns mana....?????;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@fmfformosafarm;Gk ppa naik pokoknya koruptor hukum mati;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@balmondtiktok2701;Ngomongnya doang gampang! Di lapangan pelaku usaha udah naikin harga barang 12% gara2 statement ginian. Rakyat diperas terus, jajarannya di enakin!!! Sahkan UU perampasan aset dong biar adil!;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@sam-wc6mv;tetapi beras kok pembelian kena ppn 11% padahal katanya 0 % untuk beras???? simple saja klu kita beli di toko kok tetap dinekanakan 11%????;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@danadrmk;Gajebooo ,, last minute. Uda terlanjur pd naik 12%, bsk di turunin lg. Kacaooo sekali;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@amorchannelmdrgk;Beli ayam goreng aku kena ppn 12%;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@muhammadichsan741;Tolong di kontrol Bu banyak oknum terutama di perusahaan rakyat pada bekerja;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@alvierre9061;Cabe udah udah keburu naik.telat penjelasan nya;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@abetflo82;HANYA BARANG MEWAH???? REALITA NYA SEMUA SUDAH NAIKAN PPN JADI 12% BOSQUEEE.....,, KONOHA SOMPLAK.......😂😂😂😂😂;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@justilya-j7w;Dilapangan hampir semua sektor naik, intinya pemerintah dan pelaku bisnis dan jasa itu ga sejalan, yg penting untung gede;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@Jalanjalanbersamabara;Hampir barang2 kebutuhan kena Pajak 12%;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@edigilang2671;Sudah di revisi setelah di demo.. perpajakan itu salah sistem untuk kendaraan, makin banyak tidak bayar karena syaratnya;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@heppicellpemalang5155;bahasanya barang mewah. 🤣🤣🤣🤣🤣.  sengaja menaikkan diwaktu tahun baru.;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@mbone7266;PDIP yang menyusahkan rakyat cuk Itu yang mengesahkan dan membuat PPN naik hanya dari PDIP;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@ahmadagusyusuf9061;Naik ya;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@kangucup533;Di minimarket kek alfaindo aja harganya pada gak ngotak bjirr beli sabun muka aja dulu harganya 20-an ribu jd hampir 30rb-an😂;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@kuroneko7777;Sudah naik duluan😂;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@sugimineowyn6034;Makin lama makin eneg lihat perempuan satu ini. Selalu cari celah buat meras rakyat;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@viani07alia6;Boleh ga masyarakat diberi pemberdayaan ilmu pendidikan agar bisa berdikari. Kalau perlu suntikan modal agar bisa semakin maju perekonomian. Dorong masyarajat utk beli produk lokal. Maju smua kita. Bukan prinsip bansos2 trus. Miskin harta miskin ilmu;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@budi0580;Baru tahu ada brg 0 persen, termasuk beras, medis, dll;3 months ago (edited);https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@engkuiking4536;Pidato yg tidak seperti di pasar atau toko... Apakah paket kuota internet termasuk barang mewah... ? Kalau termasuk barang mewah maka seluruh rakyat Indonesia sudah menjadi orang kaya…;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@politikbudaya;Pasca covid pedagang mengalami penurunan daya beli sampai sekarang jadi jgn dinaikkan;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@stevansha1515;yang jarang di sebut furniture dari china;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@galanggian3854;Apresiasi untuk pemerintah langsung dijelaskan karna adanya kemelud di rakyat masyarakat sip 👍;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@Lost.free334;Tetep saja naik.. krna tidak pengawasan dri pemrintah;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@tqa-stayclassic5211;Pemerintah bilang PPN hanya naik 12% untuk barang mewah tapi pada prakteknya hampir seluruh transaksi sudah dinaikkan 12%. Siapa yang bisa disalahkan seperti ini. Intinya ya mari kita berhemat. Ga usah banyak jajan. Biar pemerintah juga bisa merasakan penurunan pendapatan. Biar bukan kita aja yang merasakan kekurangan penghasilan;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@dedenyusuf5925;ibu kelamaan menjabat jadi menkeu kalo ibu dah bosen letakin aja jabatan nya ganti sama orang muda yg lebih bermutu..;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@lagendis706;REALITANYA HARGA SUDAH MULAI NAIK SATU PERSATU 💥😅👍💪💥💪💪💥;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@saminhidayat1729;Mentri hanya bisa narikin pajak doang naikin;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@f4izz30;Nyatanya bukan barang mewah tp efek domino semua naik;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@ridwanbagaskara515;"Mana ada diskon 50% bayar listri. Omon"" aja lu. Bpjs aja naik";3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@Tunggallanang748;Penghasilan dibawah 500 juta/tahun tidak dikenakan PPh maupun ppn;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@mesa8615;Bank2 udah kasi pengumuman naik ppn 12 % loh. Seharusnya nya peraturan jangan dibuat H-1 dong.;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@andypratama6512;Masyarakat harus lebih kritis lagi,;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@Crypto.Citizen;Brrti anda orgnya mudah di bodohin, dalam struk transaksi itu total barang dan ppn dipisah nilainya;3 months ago (edited);https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@ayuuchan3l;Itu oknum bang kalo diluar yg disebut bu srimulyani ikut naik 12%. Spt pajak internet cbn ni ikutan naik 12%. Mau dilaporin aja nih cbn;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@tqa-stayclassic5211; @ayuuchan3l  dilaporin terus ditindak tidak? Lapor polisi kehilangan aja ga diproses apa lagi pedagang yang mau naikin harga.;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@gw9714;Efek ke pemerintah Ga ngaruh kalo hemat belanja..krn efek PPN itu kemana2..kalo penurunan pendapatan, ya malak lg rakyatnya..itu pikiran mrk;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@artasuyasa1710;"Sebenernya cobak aja cepat untuk bilang barang ini dan itu saja yg naik ppn 12%, yg lain"" nya tidak naik,.. Pasti gx ada polemik ini,.. Apa jangan"" pengalihan isu biar masyarakat terbelah energi nya?? 🤔🤔";3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@satriotrihartono5445;Kita lihat aja.... Klu beli oli motor biasa di kenakan PPN 11% Klu naik jd 12% hrs lapor siapa & siapa yg hrs bertanggung jawab.... Knp sosialisasi ke naikan PPNBN saja... Knp hrs PPN 11% yg biasa di pakai hampir di kenakan di seluruh barang yg biasa di pakai rakyat kecil;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@nadlif-pq3tg;yaah meningkat ini devlasi 😂;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@abikeceminecraft4865;Bener bang..semua hampur naik PPN 12%;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@amamiyabrother8361;Kendaraan motor apa termasuk barang mewah kah kok ada opsen pajak tambahan pajak ya boikot aja tuh pajak gak usah bayar pajak biar rugi negara 😅;3 months ago (edited);https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@nurhidayatisman1sabakauh622;Setuju;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@eenhendarsah8260;ia betul di pasar di toko -toko di warung-warung harga -harga sudah naik 😢😢😢;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@wk6612;Orang indonesia itu sangat konsumtif jajanan😂😂😂😂😂😂😂😂😂😂😂 Jaman dulu makan kenyang jaman sekarang jajan kenyang;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@bloodsquad4584;​ @ayuuchan3l itu cbn udh udh umumin di ig resmi nya tarif ppn tetap 11% kedapannya google,tokopedia dan aplikasi online lainya juga akan ikut menyesuaikan harga ppn 11% lagi;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@Jiwamuda94;Gak usah banyak jajan 😂😂ajakan paling kocakk 😂 sedangkan apa2 sekarang ini harus beli 😂;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@Jiwamuda94;Ajakan gak usah jajan itu cuma orang koplak aja 😂😂;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@Ezafarsya;ROKOK SAJA DI NAEKIN 100%😂😂😂;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@Jiwamuda94;@Ezafarsya  dan tetap dibeli kan 😆 jadi ajakan nggak usah jajan itu lelucon 🤣🤣;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@selowaahh9631;Naik nya cuma 1 persen cuy bukan 12 persen .. 12 persen itu total nya, karena sejak 2022 PPN itu sudah 11persen ... Ibarat contoh beli indomie sebelumnya 3 ribu .. sekarang nambah 30 perak  , itupun kalau Indomie kena PPN , makanya kembalian indomaret walaupun seratus perak jangan di buang , jangan jijik atau sok kaya , karena masih ada nilainya 😂😂😂;3 months ago (edited);https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@jayjenggo5418;​ @SriBudhianto udh disebutkan tadi, barang mewah yg harga jualnya lebih dr 30 M, tp faktanya di pasar² tradisional udah pada ikutan naek, padahal seharusnya TDK ada perubahan harga;2 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
